HP,altitude,armors,autonomy,avail,cost,country,damageToStun,ecmModifier,fuelCapacity,inst_num,isAmphibious,isCV,isPrototype,isTransport,maxCards,maxSpeed,movementType,name,numWeapons,opticRangeAirborne_vsGround,opticRange_vsGround,opticRange_vsHeli,opticRange_vsPlane,opticRange_vsShip,opticStrengthSEAD_vsGround,opticStrength_vsAir,opticStrength_vsGround,opticStrength_vsShip,otanId,pactId,purple,roadSpeed,sailingSubType,sizeModifier,specs,stealth,tab,training,transporterOf,transports,turnData,upgradeRequireId,upgrades,verticalSpeed,weapon10_TAmmunition_ID,weapon10_ammoPool,weapon10_hasStab,weapon10_totalAmmo,weapon10_turret,weapon10_turretArc,weapon10_turretFacing,weapon10_turretSpeed,weapon10_turretType,weapon10_uiPosition,weapon1_TAmmunition_ID,weapon1_ammoPool,weapon1_hasStab,weapon1_totalAmmo,weapon1_turret,weapon1_turretArc,weapon1_turretFacing,weapon1_turretSpeed,weapon1_turretType,weapon1_uiPosition,weapon2_TAmmunition_ID,weapon2_ammoPool,weapon2_hasStab,weapon2_totalAmmo,weapon2_turret,weapon2_turretArc,weapon2_turretFacing,weapon2_turretSpeed,weapon2_turretType,weapon2_uiPosition,weapon3_TAmmunition_ID,weapon3_ammoPool,weapon3_hasStab,weapon3_totalAmmo,weapon3_turret,weapon3_turretArc,weapon3_turretFacing,weapon3_turretSpeed,weapon3_turretType,weapon3_uiPosition,weapon4_TAmmunition_ID,weapon4_ammoPool,weapon4_hasStab,weapon4_totalAmmo,weapon4_turret,weapon4_turretArc,weapon4_turretFacing,weapon4_turretSpeed,weapon4_turretType,weapon4_uiPosition,weapon5_TAmmunition_ID,weapon5_ammoPool,weapon5_hasStab,weapon5_totalAmmo,weapon5_turret,weapon5_turretArc,weapon5_turretFacing,weapon5_turretSpeed,weapon5_turretType,weapon5_uiPosition,weapon6_TAmmunition_ID,weapon6_ammoPool,weapon6_hasStab,weapon6_totalAmmo,weapon6_turret,weapon6_turretArc,weapon6_turretFacing,weapon6_turretSpeed,weapon6_turretType,weapon6_uiPosition,weapon7_TAmmunition_ID,weapon7_ammoPool,weapon7_hasStab,weapon7_totalAmmo,weapon7_turret,weapon7_turretArc,weapon7_turretFacing,weapon7_turretSpeed,weapon7_turretType,weapon7_uiPosition,weapon8_TAmmunition_ID,weapon8_ammoPool,weapon8_hasStab,weapon8_totalAmmo,weapon8_turret,weapon8_turretArc,weapon8_turretFacing,weapon8_turretSpeed,weapon8_turretType,weapon8_uiPosition,weapon9_TAmmunition_ID,weapon9_ammoPool,weapon9_hasStab,weapon9_totalAmmo,weapon9_turret,weapon9_turretArc,weapon9_turretFacing,weapon9_turretSpeed,weapon9_turretType,weapon9_uiPosition,year
10,,1|1|0.8|0.8,320,0|4|3|0|0,75,HOL,300,,500,19463,,,true,,1,35,tracked,M727 I-HAWK HEOS,1,,3500,4900,10500,14000,,250,60,60,970,,,110,,,ARM|MEC|SUP,1,SUP,,,20269,171.89,19462,,,,,,,,,,,,,85634,0,,3,0,360|75|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
10,,0.4|0.4|0.4|0.4,,0|0|0|8|6,35,URSS,300,,,19874,,,,,2,45,foot,SPETSNAZ,4,,3500,4900,5600,14000,,40,80,80,,269,,,,-0.15,AIR|MAR|MEC|MOT,2,INF,Elite,,18806|18807|18810|18812|18813|18827|18828|18829|20463|20464|20432|20435|20437,,,,,,,,,,,,,,,87714,0,true,160,0,,,,infantry,0,87715,0,true,160,0,,,,infantry,0,87524,1,,8,1,,,,infantry,1,87716,2,true,275,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,1|1|1|0.8,500,0|3|2|0|0,110,FIN,300,,500,19986,,,true,,1,65,tracked,TELAK 91,2,,3500,4900,5600,14000,,10,40,40,1144,822,true,110,,0.05,ARM|MEC|SUP,1,SUP,,,,343.77,19625,,,,,,,,,,,,,88265,0,,30,0,15|75|,,30,turret,0,88266,0,,30,0,15|75|,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
10,,1|1|1|1,600,0|16|12|0|0,20,CAN,300,,200,18720,true,,,,2,100,wheeled,COUGAR,2,,3500,4900,5600,14000,,40,60,60,43,,,150,,,AIR|MEC|MOT|SUP,1,VHC,,,20269,171.89,,,,,,,,,,,,,,81803,0,,25,0,360|25|-10,,40,turret,0,81804,0,,25,0,360|25|-10,,40,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976
10,,1|1|1|1,600,0|12|8|0|0,25,SA,300,,150,18978,,,true,,1,95,wheeled,ELAND 90 ENTAC #reco1,3,,3500,4900,5600,14000,,40,120,60,1358,,,150,,-0.05,AIR|ARM|MAR|MOT|SUP,1.5,REC,,,20269,171.89,18979,19760,,,,,,,,,,,,83226,0,,20,0,360|25|-10,,40,turret,0,83227,0,,20,0,360|25|-10,,40,turret,0,83228,1,,4,0,360|25|-10,,40,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978
10,,10|5|2|2,600,0|0|1|0|0,140,URSS,300,,1250,19991,,,,,2,55,tracked,TOS-1 BURATINO,1,,3500,4900,5600,14000,,10,40,40,,330,,110,,0.05,ARM|SUP,1,SUP,,,,343.77,,,,,,,,,,,,,,88299,0,,30,0,180|75|,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988
6,,0.8|0.8|0.8|0.8,550,20|16|12|8|6,20,UK,300,,1000,20490,,,,true,3,250,heli,PUMA HC.1,1,4900,3500,5600,5600,14000,,80,60,60,824,,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,HEL,,20096|19788|20092|19070|19793,,,,,60,,,,,,,,,,,81720,0,true,120,0,80|45|-30,90,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
10,,14|7|3|2,700,0|6|4|0|0,120,FIN,300,,1600,19970,,,true,,1,70,tracked,T-72M1PÄIV,3,,3500,4900,5600,14000,,20,80,80,1120,798,true,110,,,ARM|MEC,1,TNK,,,,286.48,19969,19971,,,,,,,,,,,,88179,0,true,28,0,360|25|-10,,40,turret,0,88180,0,true,28,0,360|25|-10,,40,turret,0,81260,1,true,100,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
10,750,0.6|0.6|0.6|0.6,195,0|2|0|0|0,140,ANZ,300,-0.3,6500,20609,,,true,,1,1000,plane,F-111C,1,4900,3500,4900,31500,7000,,150,,60,711,,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,400,,,,,,,,,,,,,,91817,2,true,4,0,,,,bomber,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973
10,,0.4|0.4|0.4|0.4,,0|0|0|8|6,35,NOR,300,,,18998,,,true,,1,45,foot,FSK,4,,3500,4900,5600,14000,,40,80,80,906,,,,,-0.15,AIR|MAR|MEC|MOT,2,INF,Elite,,19860|20175|20526|20340|20339,,,,,,,,,,,,,,,83329,0,true,160,0,,,,infantry,0,83330,0,true,160,0,,,,infantry,0,82628,1,,8,1,,,,infantry,1,83331,2,true,240,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993
10,,15|6|3|2,560,0|8|6|0|0,90,SWE,300,,1350,19901,,,true,,1,50,tracked,STRV 103D,3,,3500,4900,5600,14000,,20,80,80,889,766,,110,,-0.05,ARM|MEC|MOT,1,TNK,,,,171.89,19896,,,,,,,,,,,,,87840,0,,25,0,15|25|-10,,30,turret,0,87841,0,,25,0,15|25|-10,,30,turret,0,82496,1,true,900,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
10,,15|8|4|4,700,0|7|5|0|0,90,TCH,300,,1600,19961,,,,,2,70,tracked,T-72M1M,4,,3500,4900,5600,14000,,20,80,80,,642,,110,,,ARM|MEC,1,TNK,,,,286.48,19962,,,,,,,,,,,,,88101,0,true,24,0,360|25|-10,,40,turret,0,88102,0,true,24,0,360|25|-10,,40,turret,0,88103,2,,4,0,360|25|-10,,40,turret,2,81260,1,true,100,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987
5,,0.8|0.8|0.8|0.8,800,32|24|20|16|12,5,JAP,300,,220,20019,,,,true,1,50,wheeled,CHUGATA,0,,3500,4900,5600,14000,,20,60,60,501,,,150,,,AIR|ARM|MAR|MEC|MOT|SUP,1,VHC,,19148|19154,,229.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973
10,,1|1|1|1,400,20|16|12|8|6,15,POL,300,,120,18800,,,,true,2,80,wheeled,BTR-40 #reco1,1,,3500,4900,5600,14000,,20,120,120,,75,,150,,-0.05,AIR|MEC|MOT|SUP,1.5,VHC,,18976|19050,20290,171.89,,,,,,,,,,,,,,81287,0,true,200,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957
10,,4|3|1|1,900,0|16|12|0|0,40,FR,300,,520,18670,,,,,2,85,wheeled,AMX-10 RC SB,3,,3500,4900,5600,14000,,20,80,80,9,,,150,,,ARM|MAR|MEC|MOT,1,TNK,,,20269,171.89,18673,,,,,,,,,,,,,81498,0,,25,0,360|25|-10,,40,turret,0,81499,0,,25,0,360|25|-10,,40,turret,0,81493,1,true,200,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
8,,0.8|0.8|0.8|0.8,550,0|4|0|0|0,75,RDA,300,,1500,20556,,,,,2,250,heli,AHS Mi-8R #reco3,0,4900,3500,5600,7000,14000,,170,220,220,,532,,,,0.05,AIR|MOT,1,REC,,,,,20430,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984
10,1250,0.6|0.6|0.6|0.6,180,4|0|3|0|0,90,ANZ,300,-0.1,6000,20648,,,,,1,900,plane,F-4E PHANTOM II,3,4900,3500,4900,31500,7000,,300,,60,732,,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,400,,,,,,,,,,,,,,91441,0,true,40,0,16|8|-5,,,fixed,0,91336,2,true,4,1,80|30|-30,,,fixed,2,91800,3,true,4,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968
10,,2|2|1|1,600,24|20|16|12|8,20,URSS,300,,300,18745,true,,,true,3,80,tracked,BMD-1P,3,,3500,4900,5600,14000,,20,60,60,,33,,110,,,AIR,1,VHC,,20135|20101,,171.89,18746,18748,,,,,,,,,,,,81945,1,,4,0,360|25|-10,,30,turret,1,81939,0,true,40,0,360|25|-10,,30,turret,0,81940,0,true,40,0,360|25|-10,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977
10,,1|1|1|0.8,750,16|12|8|6|4,40,URSS,300,,1500,20394,,,,true,3,270,heli,Ka-29TB,2,4900,3500,5600,5600,14000,,80,60,60,,464,,,,0.05,AIR|MAR,1,HEL,,20102|19876|19543|20100,,,,,50,,,,,,,,,,,90392,0,true,90,0,220|10|-75,,120,turret,0,90393,1,true,80,1,20|20|-15,,,fixed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
4,,0.8|0.8|0.8|0.8,680,0|4|0|0|0,65,UK,300,,450,20369,,,,,2,310,heli,GAZELLE AH.1 #reco3,0,4900,3500,5600,7000,14000,,170,220,220,622,,,,,-0.2,AIR|ARM|MAR|MEC|MOT|SUP,1,REC,,,,,,20370,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
10,500,0.6|0.6|0.6|0.6,90,0|4|0|0|0,50,UK,300,,3000,20673,,,,,2,600,plane,HARRIER GR.1,2,4900,3500,4900,31500,7000,,150,,60,747,,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,300,,20674,,,,,,,,,,,,91460,0,true,60,0,16|8|-5,,,fixed,0,92522,2,true,2,1,,,,bomber,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969
10,,15|6|4|3,550,0|0|3|2|0,170,RFA,300,,1200,18906,,true,,,1,70,tracked,#command PzBefWg LEOPARD 2,3,,3500,4900,5600,14000,,40,80,80,77,,,110,,0.05,ARM|SUP,1,LOG,,,,229.18,19276,,,,,,,,,,,,,82832,0,true,35,0,360|25|-10,,50,turret,0,82833,0,true,35,0,360|25|-10,,50,turret,0,82834,1,true,260,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979
10,,1|1|1|1,480,24|20|16|12|8,5,ITA,300,,700,19263,true,,,true,3,65,tracked,LVTP-7,1,,3500,4900,5600,14000,,20,60,60,1446,,,110,,0.05,MAR,1,VHC,,19112|19111|19108,20269,229.18,,,,,,,,,,,,,,81464,0,true,100,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978
10,500,0.6|0.6|0.6|0.6,120,0|3|0|2|0,90,HOL,300,-0.1,4000,20772,,,,,1,750,plane,NF-5B,2,4900,3500,4900,31500,7000,,150,,60,1014,,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,400,20771,,,,,,,,,,,,,91609,0,true,40,0,16|8|-5,,,fixed,0,93456,2,true,5,1,,,,bomber,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969
10,,1|1|1|1,1200,24|20|16|12|8,10,FR,300,,300,20123,true,,,true,5,90,wheeled,VAB,1,,3500,4900,5600,14000,,20,60,60,528,,,150,,,MAR|MOT|SUP,1,VHC,,18996|18995|18997|19092|19837|18945|19271|18715|19657|18648|19270|18714|19703|18944|18716|18994,20269,171.89,,20127,,,,,,,,,,,,81464,0,true,200,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976
10,,9|5|2|2,450,0|24|18|0|0,25,CAN,300,,450,18933,,,,,2,35,tracked,CENTURION Mk.5,3,,3500,4900,5600,14000,,20,60,60,88,,,110,,0.05,ARM|MEC|SUP,1,TNK,,,,401.07,,18937,,,,,,,,,,,,82617,0,true,41,0,360|25|-10,,30,turret,0,82618,0,true,41,0,360|25|-10,,30,turret,0,81464,1,true,60,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955
10,,5|3|2|2,500,0|4|3|0|0,65,SWE,300,,400,18660,,,true,,1,65,tracked,AMOS,3,,3500,4900,5600,14000,,10,60,60,871,724,,110,,,ARM|MEC|MOT|SUP,1,SUP,,,20269,401.07,,,,,,,,,,,,,,81430,0,,42,0,360|75|,,30,turret,0,81431,0,,42,0,360|75|,,30,turret,0,81432,1,,8,0,360|75|,,30,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996
10,,2|2|1|1,230,0|2|0|1|0,120,SWE,300,,1500,18848,,,,,2,30,tracked,BKAN 1A,3,,3500,4900,5600,14000,,10,40,40,51,727,,110,,0.05,ARM|MEC|SUP,1,SUP,,,,286.48,,18849,,,,,,,,,,,,82484,0,,14,0,360|75|,,30,turret,0,82485,0,,14,0,360|75|,,30,turret,0,82486,1,true,50,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
10,750,0.6|0.6|0.6|0.6,75,2|0|0|0|0,100,ISR,300,-0.2,2500,20699,,,,,1,900,plane,KFIR C.2,2,4900,3500,4900,31500,7000,,150,,60,1106,,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,320,20774,20700,,,,,,,,,,,,91714,0,true,60,0,16|8|-5,,,fixed,0,92775,2,true,5,1,,,,bomber,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,1|1|1|1,660,0|16|12|0|0,20,ANZ,300,,300,18707,true,,,,2,100,wheeled,ASLAV-25 FSV,3,,3500,4900,5600,14000,,40,60,60,34,,,150,,,MEC|MOT|SUP,1,VHC,,,20269,171.89,,18708,,,,,,,,,,,,81728,0,true,56,0,360|25|-10,,80,turret,0,81729,0,true,56,0,360|25|-10,,80,turret,0,81730,1,true,120,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989
5,,0.8|0.8|0.8|0.8,320,0|6|0|0|0,25,FIN,300,,75,19055,,,,,2,90,wheeled,GAZ-69A #reco2,0,,3500,4900,5600,14000,,40,170,170,1138,816,true,150,,-0.05,AIR|MAR|MOT|SUP,1.5,REC,,,20290,114.59,,19541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
10,,2|2|1|1,250,0|20|16|0|0,10,SWE,300,,300,19131,,,,,2,45,tracked,IKV 103,2,,3500,4900,5600,14000,,40,60,60,158,734,,110,,-0.05,ARM|MEC|MOT|SUP,1,VHC,,,,286.48,,,,,,,,,,,,,,84026,0,,20,0,15|25|-10,,30,turret,0,84027,0,,20,0,15|25|-10,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953
,,,,,,,,,,,,,,,,,,FOB,,,,,,,,,,,794,,,,,,,,LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,0.8|0.8|0.8|0.8,750,0|6|0|0|0,25,NK,300,,80,20087,,,,,2,70,wheeled,UAZ 469 #reco2,0,,3500,4900,5600,14000,,40,170,170,,383,,150,,-0.05,AIR|MAR|MOT|SUP,1.5,REC,,,20290,114.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972
2,,0.4|0.4|0.4|0.4,,0|14|10|0|0,10,SA,300,,,19502,,,,,2,22.5,foot,MILAN,3,,3500,4900,5600,14000,,40,80,80,1341,,,,,-0.15,AIR|ARM|MAR|MOT|SUP,2.5,INF,Regular,,18856|18927|18929|19741|19740|19742|19745|20504|20336,,,,,,,,,,,,,,,82854,0,true,16,0,,,,infantry,0,82855,0,true,16,0,,,,infantry,0,81483,1,,6,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974
10,,0.4|0.4|0.4|0.4,,0|0|12|8|0,20,ANZ,300,,,18686,,,,,3,37.5,foot,COMMANDOS '90,4,,3500,4900,5600,14000,,40,80,80,798,,,,,-0.15,AIR|ARM|MEC|MOT,2,INF,Shock,,18727|19341|19342|18710|20528|20496,,,,,,,,,,,,,,,81599,0,true,120,0,,,,infantry,0,81600,0,true,120,0,,,,infantry,0,81353,1,,6,1,,,,infantry,1,81601,2,true,180,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990
10,,1|1|1|1,750,0|10|7|0|0,30,URSS,300,,290,18797,true,,,,2,100,wheeled,BRDM-2 STRELA-1M,1,,3500,4900,10500,14000,,120,60,60,,72,,150,,,AIR|MAR|MOT|SUP,1,SUP,,,20290,171.89,,18656,,,,,,,,,,,,82213,0,true,4,0,360|75|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970
2,,0.4|0.4|0.4|0.4,,0|8|6|0|0,20,URSS,300,,,19632,,,,,2,22.5,foot,PTUR KONKURS,3,,3500,4900,5600,14000,,40,80,80,,215,,,,-0.15,AIR|ARM|MAR|MEC|MOT|SUP,2.5,INF,Regular,,18806|18807|19505|18827|18828|18829|20463|20464|20432,,,,,,,,,,,,,,,81359,0,true,16,0,,,,infantry,0,81360,0,true,16,0,,,,infantry,0,84466,1,,6,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
2,,0.4|0.4|0.4|0.4,,0|8|6|0|0,15,NK,300,,,19553,,,,,2,22.5,foot,IGLA,3,,3500,4900,8400,14000,,80,80,80,,184,,,,-0.15,AIR|ARM|MAR|MEC|MOT|SUP,2.5,INF,Regular,,18826|18825|18822|19178|20472,,,,,,,,,,,,,,,86121,0,true,16,0,,,,infantry,0,82775,0,true,16,0,,,,infantry,0,83243,1,,6,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989
10,,1|1|1|0.8,550,0|12|8|0|0,25,ISR,300,,300,18819,,,,,2,65,wheeled,BTR-152 TCM,1,,3500,4900,10500,14000,,120,60,60,1021,,,150,,,AIR|MAR|MOT|SUP,1,SUP,,,20269,171.89,,19091,,,,,,,,,,,,82333,0,,62,0,360|75|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970
10,1250,0.6|0.6|0.6|0.6,180,0|3|0|0|2,115,UK,300,-0.3,6000,20818,,,,,1,1000,plane,TORNADO F.2,3,4900,3500,4900,31500,7000,,450,,60,777,,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,400,,20819,,,,,,,,,,,,91490,0,true,60,0,16|8|-5,,,fixed,0,91462,2,true,2,1,80|30|-30,,,fixed,2,93913,3,true,4,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
10,,1|1|1|1,390,0|20|16|0|0,15,UK,300,,450,19008,,,,,2,50,tracked,FV432 RARDEN,3,,3500,4900,5600,14000,,40,60,60,120,,,110,,,ARM|MEC|MOT|SUP,1,VHC,,,,171.89,,,,,,,,,,,,,,83369,0,,54,0,360|25|-10,,80,turret,0,83370,0,,54,0,360|25|-10,,80,turret,0,82599,1,true,150,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976
60,,4|2|4|0.8,supply,0|4|0|0|0,75,US,600,,10000,20270,,,,,2,400,sailing,LCU 1610,0,,3500,4900,5600,5600,,20,60,,574,,,,riverine,,AIR|ARM|MAR|MEC|MOT|SUP,0.8,NAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970
10,,2|1|1|1,350,0|4|0|0|0,100,FIN,300,,400,18823,true,true,,,1,45,tracked,#command BTR-50YVI,1,,3500,4900,5600,14000,,40,80,80,1135,813,true,110,,,MEC|SUP,1,LOG,,,,171.89,,18752,,,,,,,,,,,,81998,0,true,100,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
10,,5|4|2|2,480,0|4|3|0|0,80,US,300,,750,19416,,,,,2,65,tracked,M3A2 BRADLEY CFV #reco2,3,,3500,4900,5600,14000,,40,170,170,337,,,110,,,ARM|MEC|MOT,1.5,REC,,,,171.89,19415,,,,,,,,,,,,,81742,0,,12,0,360|25|-10,,80,turret,0,81740,1,true,120,0,360|25|-10,,80,turret,1,81741,1,true,120,0,360|25|-10,,80,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988
10,,2|1|1|1,300,0|12|8|0|0,35,FR,300,,450,18672,,,,,2,60,tracked,AMX-13 OEIL NOIR,1,,3500,4900,10500,14000,,250,60,60,11,,,110,,,ARM|MAR|MEC|MOT|SUP,1,SUP,,,20269,171.89,,18678,,,,,,,,,,,,81516,0,,138,0,360|85|-5,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969
2,,0.4|0.4|0.4|0.4,,0|6|4|0|0,25,ISR,300,,,18970,,,true,,2,22.5,foot,DORBAN-LR,3,,3500,4900,5600,14000,,40,80,80,1028,,,,,-0.15,AIR|ARM|MAR|MEC|MOT|SUP,2.5,INF,Regular,,18817|18842|20209|20335,,,,,,,,,,,,,,,81782,0,true,16,0,,,,infantry,0,81783,0,true,16,0,,,,infantry,0,83181,1,,6,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987
